"Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"um" 0.893383074808561 1.16224281451233 0.972857281836755 0.87054198258916 0.873748281955625 1.11946825258002 1.12916006339144 1.2181943216426 1.17496050552923 1.06246925725529 0.634354247199921
"em" 0.667582956999804 0.424061567457201 0.982585854655122 0.85650098286998 0.932652660514432 0.944551338114396 0.851822503961965 1.11012869633559 1.18483412322275 1.04279390063945 0.862325304787392
"os" 0.873748281955625 1.03659494267316 0.797742971106139 1.18646447627071 1.35480070685254 1.06699317824034 0.624009508716323 0.599273013066116 0.365323854660348 0.491883915395967 1.24888492417484
"eu" 0.98173964264677 0.973771006753573 1.05068586438369 0.64588598708228 1.20753976045553 1.03200979534721 0.940966719492868 0.65821789959721 1.00710900473934 1.03295622233153 0.227971057587471
"da" 0.883565678382093 0.785299198994817 0.875571553653079 0.93372648132547 1.05046141763204 0.769634423648767 0.713153724247227 0.903821593476766 0.78001579778831 0.806689621249385 0.743383883437407
"como" 1.14863538189672 1.00518297471337 0.99231442747349 0.82139848357203 0.628313371293933 0.437292286164072 0.554675118858954 0.707338638373121 0.819510268562401 0.924741760944417 0.664089602537417
"as" 0.991557039073238 1.19365478247212 0.583714369102053 1.1232799775344 0.971922246220302 1.0844848696869 0.445721077654517 0.668042047352392 0.365323854660348 0.472208558780128 0.832589949449896
"para" 1.10936579619085 0.832417150934506 0.739371534195933 0.76523448469531 0.971922246220302 0.962043029560959 0.445721077654517 0.422438353472836 0.355450236966825 0.413182488932612 0.545148181187432
"no" 0.490869821323385 0.738181247055128 0.63235723319389 0.63886548722269 0.687217749852739 0.524750743396886 0.812202852614897 0.628745456331663 0.651658767772512 0.767338908017708 0.614530676974923
"uma" 0.795209110543884 1.06800691063295 0.758828679832669 0.58972198820556 0.667582956999804 0.66468427496939 0.515055467511886 0.726986933883486 0.483807266982622 0.806689621249385 0.218059272474973
"por" 0.814843903396819 0.659651327155646 0.768557252651036 0.64588598708228 0.962104849793835 0.752142732202204 0.485340729001585 0.56980056980057 0.4739336492891 0.472208558780128 0.485677470512439
"na" 0.441782839191047 0.361237631537616 0.622628660375523 0.49845549003089 0.618495974867465 0.769634423648767 0.762678288431062 0.559976422045388 0.681279620853081 0.541072306935563 0.703736742987412
"com" 0.59886118201453 0.502591487356683 0.817200116742874 0.67396798652064 0.697035146279207 0.699667657862515 0.326862123613312 0.609097160821299 0.365323854660348 0.472208558780128 0.535236396074933
"meu" 0.402513253485176 0.204177791738652 0.359957194279599 0.51951698960966 0.608678578440997 0.437292286164072 0.723058637083994 0.913645741231948 0.78001579778831 0.924741760944417 0.198235702249975
"ser" 0.353426271352837 0.612533375215957 0.544800077828583 0.47739399045212 0.51050461417632 0.262375371698443 0.851822503961965 0.559976422045388 0.839257503949447 0.668962124938514 0.257706412924968
"mas" 0.618495974867465 0.910947070833988 0.447514349644907 0.35804549283909 0.392695857058708 0.472275669057198 0.544770206022187 0.451910796738383 0.444312796208531 0.747663551401869 0.406383189612449
"tudo" 0.284704496367563 0.29841369561803 0.719914388559198 0.68098848638023 0.667582956999804 0.629700892076264 0.544770206022187 0.442086648983201 0.523301737756714 0.363994097393015 0.346912478937457
"quem" 0.294521892794031 0.392649599497409 0.330771475824497 0.18253299634934 0.265069703514628 0.349833828931258 0.782488114104596 0.697514490617939 0.720774091627172 0.600098376783079 0.515412825849936
"sem" 0.353426271352837 0.345531647557719 0.359957194279599 0.36506599269868 0.47123502847045 0.24488368025188 0.80229793977813 0.461734944493565 0.444312796208531 0.796851942941466 0.327088908712459
"ao" 0.373061064205773 0.314119679597927 0.63235723319389 0.37910699241786 0.461417632043982 0.682175966415952 0.406101426307448 0.422438353472836 0.424565560821485 0.482046237088047 0.485677470512439
"mim" 0.392695857058708 0.345531647557719 0.428057204008172 0.53355798932884 0.608678578440997 0.419800594717509 0.43581616481775 0.422438353472836 0.592417061611374 0.541072306935563 0.178412132024978
"vida" 0.166895739249951 0.251295743678341 0.466971495281642 0.38612749227745 0.628313371293933 0.384817211824383 0.465530903328051 0.304548580410649 0.37519747235387 0.501721593703886 0.931707800574884
"só" 0.59886118201453 0.502591487356683 0.204300029185718 0.31592249368155 0.363243667779305 0.384817211824383 0.445721077654517 0.530503978779841 0.503554502369668 0.639449090014756 0.485677470512439
"minha" 0.589043785588062 0.549709439296372 0.330771475824497 0.59674248806515 0.461417632043982 0.349833828931258 0.416006339144216 0.48138324000393 0.335703001579779 0.44269552385637 0.118941421349985
"ou" 0.323974082073434 0.314119679597927 0.486428640918377 0.20359449592811 0.323974082073434 0.472275669057198 0.544770206022187 0.343845171431378 0.622037914691943 0.59026069847516 0.574883536524928
"nem" 0.431965442764579 0.565415423276268 0.350228621461232 0.15445099691098 0.353426271352837 0.349833828931258 0.63391442155309 0.422438353472836 0.434439178515008 0.482046237088047 0.664089602537417
"mais" 0.559591596308659 0.534003455316476 0.466971495281642 0.28784049424319 0.363243667779305 0.402308903270946 0.287242472266244 0.383141762452107 0.256714060031596 0.324643384161338 0.792942808999901
"nada" 0.314156685646966 0.204177791738652 0.350228621461232 0.18955349620893 0.176713135676419 0.507259051950324 0.614104595879556 0.383141762452107 0.552922590837283 0.511559272011805 0.654177817424918
"há" 0.323974082073434 0.424061567457201 0.379414339916334 0.22465599550688 0.314156685646966 0.489767360503761 0.524960380348653 0.501031535514294 0.365323854660348 0.649286768322676 0.15858856179998
"dos" 0.363243667779305 0.314119679597927 0.457242922463275 0.70907048581859 0.265069703514628 0.612209200629701 0.0990491283676704 0.284900284900285 0.108609794628752 0.216428922774225 0.455942115174943
"alma" 0.166895739249951 0.141353855819067 0.272400038914291 0.33698399326032 0.304339289220499 0.297358754591569 0.465530903328051 0.559976422045388 0.661532385466035 0.373831775700935 0.168500346912479
"sei" 0.490869821323385 0.251295743678341 0.165385737912248 0.19657399606852 0.294521892794031 0.227391988805317 0.485340729001585 0.402790057962472 0.592417061611374 0.452533202164289 0.138764991574983
"sou" 0.25525230708816 0.267001727658238 0.408600058371437 0.15445099691098 0.294521892794031 0.279867063145006 0.43581616481775 0.363493466941743 0.602290679304897 0.570585341859321 0.0792942808999901
"das" 0.323974082073434 0.455473535416994 0.369685767097967 0.6318449873631 0.363243667779305 0.472275669057198 0.0891442155309033 0.255427841634738 0.138230647709321 0.177078209542548 0.327088908712459
"porque" 0.687217749852739 0.64394534317575 0.204300029185718 0.21763549564729 0.166895739249951 0.262375371698443 0.307052297939778 0.284900284900285 0.315955766192733 0.334481062469257 0.23788284269997
"à" 0.284704496367563 0.376943615517512 0.447514349644907 0.25273799494524 0.304339289220499 0.262375371698443 0.227812995245642 0.363493466941743 0.286334913112164 0.236104279390064 0.416294974724948
"onde" 0.117808757117612 0.204177791738652 0.184842883548983 0.21763549564729 0.25525230708816 0.349833828931258 0.416006339144216 0.294724432655467 0.385071090047393 0.472208558780128 0.227971057587471
"nos" 0.235617514235225 0.267001727658238 0.194571456367351 0.25273799494524 0.157078342823483 0.24488368025188 0.188193343898574 0.216131250614009 0.138230647709321 0.0983767830791933 1.09029636237486
"ter" 0.333791478499902 0.314119679597927 0.330771475824497 0.15445099691098 0.294521892794031 0.139933531572503 0.416006339144216 0.275076137145103 0.30608214849921 0.383669454008854 0.109029636237486
"quando" 0.451600235617514 0.424061567457201 0.175114310730616 0.17551249648975 0.157078342823483 0.24488368025188 0.297147385103011 0.167010511838098 0.315955766192733 0.236104279390064 0.247794627812469
"todos" 0.107991360691145 0.251295743678341 0.379414339916334 0.40718899185622 0.765756921264481 0.419800594717509 0.0792393026941363 0.117889773062187 0.0394944707740916 0.14756517461879 0.039647140449995
"te" 0.206165324955822 0.141353855819067 0.0389142912734702 0.31592249368155 0.12762615354408 0.227391988805317 0.227812995245642 0.432262501228018 0.197472353870458 0.255779636005903 0.465853900287442
"são" 0.274887099941096 0.612533375215957 0.107014301002043 0.20359449592811 0.323974082073434 0.174916914465629 0.178288431061807 0.255427841634738 0.227093206951027 0.196753566158387 0.227971057587471
"eh" 0 0 0.126471446638778 1.67087896658242 0.0294521892794031 0 0 0 0 0.0196753566158387 0
"coisa" 0.559591596308659 0.439767551437098 0.282128611732659 0.2106149957877 0.166895739249951 0.314850446038132 0.118858954041204 0.127713920817369 0.167851500789889 0.245941957697983 0.0594707106749926
"tenho" 0.274887099941096 0.251295743678341 0.428057204008172 0.09828699803426 0.363243667779305 0.209900297358755 0.316957210776545 0.294724432655467 0.138230647709321 0.14756517461879 0.039647140449995
"noite" 0.196347928529354 0.188471807758756 0.107014301002043 0.11232799775344 0.245434910661693 0.262375371698443 0.346671949286846 0.255427841634738 0.256714060031596 0.383669454008854 0.128853206462484
"dia" 0.147260946397016 0.188471807758756 0.214028602004086 0.06318449873631 0.206165324955822 0.12244184012594 0.237717908082409 0.275076137145103 0.227093206951027 0.324643384161338 0.327088908712459
"já" 0.166895739249951 0.094235903879378 0.145928592275513 0.09828699803426 0.098173964264677 0.192408605912192 0.376386687797147 0.284900284900285 0.286334913112164 0.304968027545499 0.178412132024978
"mundo" 0.265069703514628 0.251295743678341 0.194571456367351 0.15445099691098 0.235617514235225 0.104950148679377 0.26743264659271 0.147362216327734 0.197472353870458 0.216428922774225 0.178412132024978
"sempre" 0.225800117808757 0.204177791738652 0.291857184551026 0.18253299634934 0.314156685646966 0.139933531572503 0.158478605388273 0.186658807348463 0.108609794628752 0.137727496310871 0.198235702249975
"sol" 0.402513253485176 0.392649599497409 0.107014301002043 0.0702049985959 0.186530532102886 0.0699667657862515 0.208003169572108 0.245603693879556 0.118483412322275 0.206591244466306 0.218059272474973
"coisas" 0.461417632043982 0.581121407256165 0.184842883548983 0.23167649536647 0.206165324955822 0.139933531572503 0.0594294770206022 0.0589448865310934 0.0592417061611374 0.108214461387113 0.15858856179998
"coração" 0 0.0314119679597927 0.184842883548983 0.09126649817467 0.245434910661693 0.139933531572503 0.307052297939778 0.353669319186561 0.256714060031596 0.44269552385637 0.039647140449995
"tem" 0.294521892794031 0.267001727658238 0.145928592275513 0.1404099971918 0.0883565678382093 0.0349833828931258 0.297147385103011 0.117889773062187 0.286334913112164 0.236104279390064 0.0991178511249876
"nunca" 0.373061064205773 0.282707711638134 0.194571456367351 0.12636899747262 0.137443549970548 0.157425223019066 0.16838351822504 0.196482955103645 0.148104265402844 0.108214461387113 0.148676776687481
"isto" 0.265069703514628 0.235589759698445 0.214028602004086 0.25975849480483 0.215982721382289 0.139933531572503 0.128763866877971 0.127713920817369 0.108609794628752 0.127889818002951 0.039647140449995
"mesmo" 0.117808757117612 0.204177791738652 0.194571456367351 0.10530749789385 0.294521892794031 0.24488368025188 0.148573692551506 0.108065625307005 0.138230647709321 0.108214461387113 0.23788284269997
"assim" 0.166895739249951 0.345531647557719 0.0875571553653079 0.09828699803426 0.107991360691145 0.139933531572503 0.227812995245642 0.196482955103645 0.157977883096367 0.167240531234629 0.168500346912479
"ó" 0 0 0.389142912734702 0.40016849199663 0.137443549970548 0.192408605912192 0.0594294770206022 0.0687690342862757 0.118483412322275 0.206591244466306 0.0495589255624938
"todas" 0.0883565678382093 0.188471807758756 0.184842883548983 0.32996349340073 0.412330649911643 0.349833828931258 0.00990491283676704 0.147362216327734 0.00987361769352291 0.059026069847516 0.00991178511249876
"isso" 0.284704496367563 0.314119679597927 0.194571456367351 0.16147149677057 0.274887099941096 0.104950148679377 0.0693343898573693 0.0491207387759112 0.197472353870458 0.108214461387113 0.0297353553374963
"meus" 0.196347928529354 0.251295743678341 0.155657165093881 0.24571749508565 0.147260946397016 0.227391988805317 0.118858954041204 0.147362216327734 0.0789889415481833 0.127889818002951 0.0892060660124888
"deus" 0.225800117808757 0.047117951939689 0.107014301002043 0.17551249648975 0.186530532102886 0.297358754591569 0.178288431061807 0.0884173297966401 0.148104265402844 0.108214461387113 0.188323917137476
"quero" 0.235617514235225 0.0628239359195854 0.0389142912734702 0.13338949733221 0.117808757117612 0.262375371698443 0.188193343898574 0.0491207387759112 0.23696682464455 0.186915887850467 0.247794627812469
"entre" 0.0294521892794031 0.0785299198994817 0.116742873820411 0.03510249929795 0.147260946397016 0.157425223019066 0.227812995245642 0.275076137145103 0.276461295418641 0.29513034923758 0.039647140449995
"tão" 0.098173964264677 0.0785299198994817 0.145928592275513 0.18955349620893 0.186530532102886 0.0524750743396886 0.108954041204437 0.255427841634738 0.23696682464455 0.0787014264633547 0.138764991574983
"bem" 0.137443549970548 0.125647871839171 0.0681000097285728 0.09126649817467 0.0883565678382093 0.12244184012594 0.217908082408875 0.157186364082916 0.256714060031596 0.285292670929661 0.0991178511249876
"estou" 0.176713135676419 0.094235903879378 0.204300029185718 0.1404099971918 0.196347928529354 0.12244184012594 0.16838351822504 0.0982414775518224 0.207345971563981 0.196753566158387 0.00991178511249876
"era" 0.157078342823483 0.0157059839798963 0.155657165093881 0.18955349620893 0.137443549970548 0.12244184012594 0.237717908082409 0.0982414775518224 0.227093206951027 0.167240531234629 0
"está" 0.196347928529354 0.282707711638134 0.0875571553653079 0.09828699803426 0.098173964264677 0.139933531572503 0.118858954041204 0.17683465959328 0.217219589257504 0.167240531234629 0.0594707106749926
"ah" 0.0392695857058708 0.0314119679597927 0.175114310730616 0.25273799494524 0.166895739249951 0.0874584572328144 0.108954041204437 0.216131250614009 0.148104265402844 0.157402852926709 0.0495589255624938
"sonho" 0.0392695857058708 0.0157059839798963 0.0875571553653079 0.05616399887672 0.0392695857058708 0.104950148679377 0.406101426307448 0.255427841634738 0.177725118483412 0.29513034923758 0.039647140449995
"qualquer" 0.157078342823483 0.17276582377886 0.145928592275513 0.1404099971918 0.147260946397016 0.139933531572503 0.0990491283676704 0.127713920817369 0.177725118483412 0.177078209542548 0.0297353553374963
"pensar" 0.353426271352837 0.251295743678341 0.126471446638778 0.05616399887672 0.12762615354408 0.0699667657862515 0.178288431061807 0.108065625307005 0.118483412322275 0.108214461387113 0.0297353553374963
"sobre" 0.0883565678382093 0.141353855819067 0.0681000097285728 0.24571749508565 0.117808757117612 0.192408605912192 0.158478605388273 0.108065625307005 0.0493680884676145 0.177078209542548 0.118941421349985
"grande" 0.12762615354408 0.125647871839171 0.107014301002043 0.19657399606852 0.186530532102886 0.279867063145006 0.0891442155309033 0.108065625307005 0.138230647709321 0.118052139695032 0.0297353553374963
"dentro" 0.157078342823483 0.094235903879378 0.194571456367351 0.23167649536647 0.176713135676419 0.209900297358755 0.0693343898573693 0.117889773062187 0.0691153238546603 0.0688637481554353 0.0495589255624938
"nós" 0.107991360691145 0.188471807758756 0.00972857281836755 0.07722549845549 0.0785391714117416 0.209900297358755 0.0891442155309033 0.186658807348463 0.138230647709321 0.059026069847516 0.39647140449995
"outra" 0.147260946397016 0.219883775718549 0.165385737912248 0.11934849761303 0.176713135676419 0.419800594717509 0.0792393026941363 0.0884173297966401 0.0888625592417062 0.059026069847516 0.0594707106749926
"sinto" 0.274887099941096 0.0785299198994817 0.0778285825469404 0.08424599831508 0.0883565678382093 0.0174916914465629 0.198098256735341 0.157186364082916 0.118483412322275 0.216428922774225 0.0792942808999901
"toda" 0.186530532102886 0.0785299198994817 0.136200019457146 0.16147149677057 0.215982721382289 0.174916914465629 0.0594294770206022 0.0884173297966401 0.118483412322275 0.167240531234629 0.0297353553374963
"ver" 0.284704496367563 0.29841369561803 0.0291857184551026 0.0702049985959 0.0883565678382093 0.0699667657862515 0.118858954041204 0.0982414775518224 0.157977883096367 0.186915887850467 0.0693824957874913
"olhos" 0.215982721382289 0.219883775718549 0.0583714369102053 0.14743049705139 0.147260946397016 0.0699667657862515 0.0693343898573693 0.0884173297966401 0.0987361769352291 0.108214461387113 0.178412132024978
"lá" 0.098173964264677 0.125647871839171 0.301585757369394 0.15445099691098 0.225800117808757 0.12244184012594 0.0396196513470681 0.0785931820414579 0.0987361769352291 0.0688637481554353 0.0495589255624938
"ele" 0.363243667779305 0.204177791738652 0.136200019457146 0.10530749789385 0.0687217749852739 0.174916914465629 0.0198098256735341 0.0589448865310934 0.0987361769352291 0.0688637481554353 0.128853206462484
"quanto" 0.0883565678382093 0.0157059839798963 0.0583714369102053 0.06318449873631 0.0785391714117416 0.104950148679377 0.237717908082409 0.108065625307005 0.157977883096367 0.167240531234629 0.227971057587471
"sentir" 0.166895739249951 0.0785299198994817 0.0681000097285728 0.07722549845549 0.186530532102886 0.104950148679377 0.198098256735341 0.137538068572551 0.138230647709321 0.127889818002951 0.0297353553374963
"seu" 0.098173964264677 0.0628239359195854 0.0291857184551026 0.12636899747262 0.0196347928529354 0.0699667657862515 0.118858954041204 0.127713920817369 0.157977883096367 0.14756517461879 0.307265338487462
"céu" 0.107991360691145 0.157059839798963 0.0194571456367351 0.01404099971918 0.0294521892794031 0.0874584572328144 0.198098256735341 0.167010511838098 0.217219589257504 0.304968027545499 0.0198235702249975
"hoje" 0.0687217749852739 0.0628239359195854 0.204300029185718 0.04914349901713 0.12762615354408 0.279867063145006 0.138668779714739 0.137538068572551 0.0888625592417062 0.137727496310871 0.0594707106749926
"outro" 0.0687217749852739 0.0157059839798963 0.0681000097285728 0.07722549845549 0.098173964264677 0.12244184012594 0.118858954041204 0.147362216327734 0.207345971563981 0.196753566158387 0.138764991574983
"ela" 0.274887099941096 0.188471807758756 0.0194571456367351 0.12636899747262 0.098173964264677 0.0524750743396886 0.108954041204437 0.108065625307005 0.0888625592417062 0.0787014264633547 0.109029636237486
"foi" 0.0687217749852739 0.047117951939689 0.0778285825469404 0.09126649817467 0.12762615354408 0.0349833828931258 0.198098256735341 0.196482955103645 0.108609794628752 0.186915887850467 0.0594707106749926
"até" 0.0687217749852739 0.0628239359195854 0.155657165093881 0.09828699803426 0.12762615354408 0.174916914465629 0.118858954041204 0.137538068572551 0.148104265402844 0.0787014264633547 0.0792942808999901
"hora" 0.0392695857058708 0.0157059839798963 0.0389142912734702 0.11934849761303 0.0785391714117416 0.12244184012594 0.0693343898573693 0.216131250614009 0.207345971563981 0.0983767830791933 0.188323917137476
"deuses" 0.0294521892794031 0.0628239359195854 0.0291857184551026 0.04212299915754 0.0392695857058708 0.0699667657862515 0.0198098256735341 0.0196482955103645 0.0197472353870458 0.029513034923758 0.852413519674893
"nas" 0.166895739249951 0.157059839798963 0.175114310730616 0.15445099691098 0.0589043785588062 0.0699667657862515 0.0495245641838352 0.108065625307005 0.0691153238546603 0.0787014264633547 0.109029636237486
"teu" 0.0196347928529354 0.0314119679597927 0.0389142912734702 0.04914349901713 0.0098173964264677 0.209900297358755 0.257527733755943 0.225955398369191 0.138230647709321 0.14756517461879 0.128853206462484
"vento" 0.12762615354408 0.094235903879378 0.00972857281836755 0.03510249929795 0.0098173964264677 0 0.198098256735341 0.206307102858827 0.128357030015798 0.255779636005903 0.128853206462484
"gente" 0.107991360691145 0.109941887859274 0.282128611732659 0.2106149957877 0.107991360691145 0.0174916914465629 0.0594294770206022 0.117889773062187 0.0493680884676145 0.059026069847516 0
"fui" 0.0392695857058708 0.109941887859274 0.145928592275513 0.06318449873631 0.147260946397016 0.0349833828931258 0.188193343898574 0.0884173297966401 0.128357030015798 0.167240531234629 0.0693824957874913
"faz" 0.098173964264677 0.0785299198994817 0.0291857184551026 0.10530749789385 0.0490869821323385 0.104950148679377 0.217908082408875 0.108065625307005 0.177725118483412 0.14756517461879 0.0594707106749926
"flores" 0.373061064205773 0.424061567457201 0.0194571456367351 0.00702049985959 0.0196347928529354 0.0349833828931258 0.0693343898573693 0.0196482955103645 0.0296208530805687 0.118052139695032 0.198235702249975
"fora" 0.147260946397016 0.109941887859274 0.0778285825469404 0.11934849761303 0.107991360691145 0.12244184012594 0.0990491283676704 0.0884173297966401 0.0888625592417062 0.14756517461879 0.0792942808999901
"amor" 0.0687217749852739 0 0.0291857184551026 0.04212299915754 0.117808757117612 0.0349833828931258 0.108954041204437 0.216131250614009 0.197472353870458 0.127889818002951 0.188323917137476
"depois" 0.107991360691145 0.17276582377886 0.0875571553653079 0.11232799775344 0.12762615354408 0.297358754591569 0.0396196513470681 0.039296591020729 0.108609794628752 0.127889818002951 0.0594707106749926
"pouco" 0.0098173964264677 0.141353855819067 0.0875571553653079 0.07722549845549 0.166895739249951 0.174916914465629 0.0693343898573693 0.039296591020729 0.108609794628752 0.0787014264633547 0.277529983149965
"tempo" 0.0883565678382093 0.0314119679597927 0.145928592275513 0.09126649817467 0.245434910661693 0.104950148679377 0.0990491283676704 0.108065625307005 0.108609794628752 0.00983767830791933 0.118941421349985
"todo" 0.0883565678382093 0.157059839798963 0.0875571553653079 0.18955349620893 0.098173964264677 0.174916914465629 0.0792393026941363 0.108065625307005 0.0592417061611374 0.118052139695032 0.0297353553374963
"tu" 0.117808757117612 0.109941887859274 0.0291857184551026 0.16849199663016 0.166895739249951 0.139933531572503 0.0495245641838352 0.0687690342862757 0.128357030015798 0.0491883915395967 0.138764991574983
"mar" 0.0098173964264677 0.0314119679597927 0.0486428640918377 0.25975849480483 0.0392695857058708 0.0874584572328144 0.128763866877971 0.0884173297966401 0.108609794628752 0.157402852926709 0.109029636237486
"aqui" 0.107991360691145 0.0314119679597927 0.0875571553653079 0.0702049985959 0.107991360691145 0.227391988805317 0.0891442155309033 0.0785931820414579 0.108609794628752 0.157402852926709 0.128853206462484
"vejo" 0.274887099941096 0.109941887859274 0.0875571553653079 0.05616399887672 0.0196347928529354 0.0699667657862515 0.148573692551506 0.167010511838098 0.118483412322275 0.0787014264633547 0.0297353553374963
"estar" 0.176713135676419 0.17276582377886 0.155657165093881 0.09126649817467 0.176713135676419 0.0524750743396886 0.0990491283676704 0.0491207387759112 0.0987361769352291 0.059026069847516 0.00991178511249876
"estrada" 0.166895739249951 0.141353855819067 0.136200019457146 0.01404099971918 0.0785391714117416 0.0174916914465629 0.148573692551506 0.127713920817369 0.167851500789889 0.127889818002951 0.0198235702249975
"fim" 0.0294521892794031 0 0.126471446638778 0.08424599831508 0.0392695857058708 0 0.158478605388273 0.127713920817369 0.167851500789889 0.236104279390064 0.0792942808999901
"aos" 0.0392695857058708 0.0314119679597927 0.0875571553653079 0.18253299634934 0.098173964264677 0.104950148679377 0.0594294770206022 0.0589448865310934 0.0888625592417062 0.0688637481554353 0.23788284269997
"pela" 0.176713135676419 0.109941887859274 0.0778285825469404 0.1404099971918 0.147260946397016 0.0349833828931258 0.0396196513470681 0.117889773062187 0.0691153238546603 0.0983767830791933 0.0594707106749926
"esta" 0.0883565678382093 0.0628239359195854 0.155657165093881 0.04914349901713 0.098173964264677 0.227391988805317 0.0396196513470681 0.147362216327734 0.0888625592417062 0.108214461387113 0.0892060660124888
"triste" 0.0392695857058708 0.047117951939689 0.0972857281836755 0.01404099971918 0.0785391714117416 0.0174916914465629 0.118858954041204 0.196482955103645 0.118483412322275 0.255779636005903 0.0892060660124888
"corpo" 0.137443549970548 0.17276582377886 0.00972857281836755 0.14743049705139 0.0785391714117416 0.174916914465629 0.16838351822504 0.0196482955103645 0.0888625592417062 0.0787014264633547 0.0495589255624938
"outros" 0.117808757117612 0.047117951939689 0.107014301002043 0.10530749789385 0.0785391714117416 0.24488368025188 0.0693343898573693 0.0589448865310934 0.0691153238546603 0.0787014264633547 0.138764991574983
"sim" 0.0883565678382093 0.0785299198994817 0.136200019457146 0.09126649817467 0.137443549970548 0.279867063145006 0.0693343898573693 0.0491207387759112 0.0987361769352291 0.059026069847516 0.0594707106749926
"talvez" 0.0785391714117416 0.17276582377886 0.136200019457146 0.0702049985959 0.0392695857058708 0.192408605912192 0.0990491283676704 0.127713920817369 0.0789889415481833 0.088539104771274 0.0693824957874913
"olhar" 0.107991360691145 0.047117951939689 0.0486428640918377 0.0702049985959 0.0490869821323385 0.0524750743396886 0.198098256735341 0.186658807348463 0.0987361769352291 0.137727496310871 0.0297353553374963
"seja" 0.0687217749852739 0.109941887859274 0.0389142912734702 0.0702049985959 0.107991360691145 0.227391988805317 0.0693343898573693 0.0884173297966401 0.118483412322275 0.137727496310871 0.0892060660124888
"passa" 0.137443549970548 0.094235903879378 0.0486428640918377 0.05616399887672 0.0589043785588062 0.0699667657862515 0.0594294770206022 0.0884173297966401 0.0888625592417062 0.137727496310871 0.208147487362474
"cada" 0.157078342823483 0.0785299198994817 0.0486428640918377 0.09126649817467 0.0687217749852739 0.0874584572328144 0.118858954041204 0.0294724432655467 0.0691153238546603 0.0196753566158387 0.257706412924968
"também" 0.0589043785588062 0.0785299198994817 0.107014301002043 0.11934849761303 0.137443549970548 0.157425223019066 0.128763866877971 0.00982414775518224 0.108609794628752 0.0983767830791933 0.0297353553374963
"longe" 0.117808757117612 0.157059839798963 0.00972857281836755 0.14743049705139 0.0392695857058708 0.0524750743396886 0.0693343898573693 0.0687690342862757 0.0394944707740916 0.137727496310871 0.148676776687481
"momento" 0.0687217749852739 0.109941887859274 0.0875571553653079 0.04212299915754 0.0883565678382093 0.0874584572328144 0.108954041204437 0.0491207387759112 0.148104265402844 0.0787014264633547 0.15858856179998
"num" 0.098173964264677 0.109941887859274 0.145928592275513 0.04914349901713 0.098173964264677 0.12244184012594 0.0990491283676704 0.0982414775518224 0.0888625592417062 0.0983767830791933 0.0297353553374963
"saber" 0.137443549970548 0.125647871839171 0.0291857184551026 0.06318449873631 0.098173964264677 0.0524750743396886 0.148573692551506 0.0687690342862757 0.197472353870458 0.0688637481554353 0.0198235702249975
"às" 0.186530532102886 0.125647871839171 0.136200019457146 0.14743049705139 0.0589043785588062 0.0699667657862515 0.0198098256735341 0.0491207387759112 0.0197472353870458 0.0393507132316773 0.118941421349985
"mal" 0.0687217749852739 0.125647871839171 0.126471446638778 0.02106149957877 0.0490869821323385 0.0349833828931258 0.188193343898574 0.117889773062187 0.0691153238546603 0.118052139695032 0.0594707106749926
